filename,filename1,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 06 m-35.csv,PSY109 25C 6,255.3,603.06,152.45,541.32,757.0380157092866,6.5439,177.64582985681324,215.71801570928653,61.739999999999895,3.4939749871928556,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 06 m-50.csv,PSY109 25C 6,255.3,603.06,152.45,541.32,749.3919013323731,8.331,184.03193734245588,208.07190133237305,61.739999999999895,3.3701312169156687,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 07 m-25.csv,PSY109 25C 6,77.94,623.27,445.89,541.32,847.0579719652512,3.9023,669.7856653768291,305.7379719652512,81.94999999999993,3.730786723187937,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 07 m-35.csv,PSY109 25C 6,77.94,623.27,445.89,541.32,830.1649639659315,4.579,626.8094103516053,288.84496396593147,81.94999999999993,3.524648736619057,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 07 m-50.csv,PSY109 25C 6,77.94,623.27,445.89,541.32,831.9016925619834,6.05,725.4043140495868,290.58169256198335,81.94999999999993,3.5458412759241438,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 08 m-25.csv,PSY109 25C 6,234.07,608.46,141.32,541.32,757.1291936118323,3.8133,105.7389730679464,215.80919361183226,67.13999999999999,3.2143162587404275,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 08 m-35.csv,PSY109 25C 6,234.07,608.46,141.32,541.32,753.734703717168,4.4012,106.53757202581114,212.41470371716798,67.13999999999999,3.163757874846113,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 08 m-50.csv,PSY109 25C 6,234.07,608.46,141.32,541.32,746.8181591951994,5.6659999999999995,107.87214789975292,205.49815919519938,67.13999999999999,3.060741125933861,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 09 m-25.csv,PSY109 25C 6,158.21,598.54,238.34,541.32,688.7687402224926,4.6024,119.70041413175733,147.44874022249257,57.219999999999914,2.576874173759049,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 09 m-35.csv,PSY109 25C 6,158.21,598.54,238.34,541.32,684.2525457710776,5.2271,119.90390445945172,142.93254577107757,57.219999999999914,2.497947322109014,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 6 09 m-50.csv,PSY109 25C 6,158.21,598.54,238.34,541.32,677.7598288822343,6.5451999999999995,119.94696999327752,136.43982888223422,57.219999999999914,2.384477960192842,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 01 m-25.csv,PSY109 25C 7,180.41,607.54,406.51,542.36,748.7153828710971,2.8665000000000003,575.121011686726,206.35538287109705,65.17999999999995,3.165931004466051,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 01 m-35.csv,PSY109 25C 7,180.41,607.54,406.51,542.36,755.1857070254109,3.345,619.7735366218236,212.8257070254109,65.17999999999995,3.265199555468105,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 01 m-50.csv,PSY109 25C 7,180.41,607.54,406.51,542.36,756.583926325247,4.452,716.172371967655,214.22392632524702,65.17999999999995,3.286651217018214,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 02 m-25.csv,PSY109 25C 7,313.65,582.74,89.19,542.36,697.4839009139009,2.0789999999999997,106.73140933140932,155.1239009139009,40.379999999999995,3.8416023009881357,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 02 m-35.csv,PSY109 25C 7,313.65,582.74,89.19,542.36,696.0474590163935,2.44,108.27111475409835,153.68745901639352,40.379999999999995,3.806029198028567,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 02 m-50.csv,PSY109 25C 7,313.65,582.74,89.19,542.36,692.4998860037999,3.158,110.36237492083598,150.13988600379992,40.379999999999995,3.7181744924170363,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 03 m-25.csv,PSY109 25C 7,301.13,640.76,181.8,542.36,845.9296234309625,4.302,150.93104137610416,303.56962343096245,98.39999999999998,3.0850571486886436,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 03 m-35.csv,PSY109 25C 7,301.13,640.76,181.8,542.36,842.9854725050917,4.91,162.98837270875765,300.6254725050917,98.39999999999998,3.055136915702152,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 03 m-50.csv,PSY109 25C 7,301.13,640.76,181.8,542.36,836.6062945484133,6.1450000000000005,171.14838405207482,294.2462945484133,98.39999999999998,2.990307871426965,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 04 m-25.csv,PSY109 25C 7,270.06,606.23,119.77,542.36,780.9196506381334,3.8785000000000003,123.46407373984786,238.55965063813335,63.870000000000005,3.735081425366108,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 04 m-35.csv,PSY109 25C 7,270.06,606.23,119.77,542.36,776.3803915461624,4.495,127.3823337041157,234.0203915461624,63.870000000000005,3.6640111405380047,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 04 m-50.csv,PSY109 25C 7,270.06,606.23,119.77,542.36,768.1004523312456,5.748,131.6950173973556,225.7404523312456,63.870000000000005,3.5343737643846183,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 05 m-25.csv,PSY109 25C 7,290.26,588.9,114.01,542.36,708.6938988580749,3.0037,117.47393248327064,166.33389885807492,46.539999999999964,3.573998686250001,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 05 m-35.csv,PSY109 25C 7,290.26,588.9,114.01,542.36,703.752397260274,3.504,115.07980878995436,161.39239726027404,46.539999999999964,3.4678211701820834,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 7 05 m-50.csv,PSY109 25C 7,290.26,588.9,114.01,542.36,697.2674873264272,4.537,112.32398280802293,154.90748732642714,46.539999999999964,3.328480604349533,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 01 m-25.csv,PSY109 25C 8,277.17,601.55,121.09,536.85,744.8199307509196,3.6968,135.94001190218566,207.96993075091962,64.69999999999993,3.214372963692733,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 01 m-35.csv,PSY109 25C 8,277.17,601.55,121.09,536.85,741.27207078227,4.3655,139.65365135723283,204.42207078227,64.69999999999993,3.1595374154910387,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 01 m-50.csv,PSY109 25C 8,277.17,601.55,121.09,536.85,737.2875,5.76,140.57722222222225,200.4375,64.69999999999993,3.097952086553326,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 02 m-25.csv,PSY109 25C 8,257.55,632.59,229.43,536.85,698.8471515892421,3.272,125.14032090464549,161.9971515892421,95.74000000000001,1.6920529725218516,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 02 m-35.csv,PSY109 25C 8,257.55,632.59,229.43,536.85,700.3764643237487,3.7560000000000002,126.36761448349309,163.52646432374866,95.74000000000001,1.7080265753472805,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 02 m-50.csv,PSY109 25C 8,257.55,632.59,229.43,536.85,700.8760501700681,4.704,135.1362287414966,164.02605017006806,95.74000000000001,1.7132447270740343,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 03 m-25.csv,PSY109 25C 8,258.69,630.88,146.01,536.85,848.0828259202453,2.608,170.64641641104294,311.2328259202453,94.02999999999997,3.3099311487849135,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 03 m-35.csv,PSY109 25C 8,258.69,630.88,146.01,536.85,848.1684095925158,3.0357,175.9900622591165,311.31840959251576,94.02999999999997,3.310841322902434,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 03 m-50.csv,PSY109 25C 8,258.69,630.88,146.01,536.85,848.609794976935,3.9019999999999997,187.78740645822654,311.7597949769349,94.02999999999997,3.3155354139842075,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 04 m-25.csv,PSY109 25C 8,150.62,637.09,346.38,536.85,765.7534881170019,2.735,229.78921755027426,228.90348811700187,100.24000000000001,2.2835543507282705,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 04 m-35.csv,PSY109 25C 8,150.62,637.09,346.38,536.85,774.0938431752178,3.099,274.17190383994836,237.24384317521776,100.24000000000001,2.3667582120432735,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 04 m-50.csv,PSY109 25C 8,150.62,637.09,346.38,536.85,770.1487756174462,3.806,367.08135049921174,233.29877561744615,100.24000000000001,2.327401991395113,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 05 m-25.csv,PSY109 25C 8,126.42,643.95,512.82,536.85,803.4945745454546,3.025,531.1355725619835,266.6445745454546,107.10000000000002,2.4896785671844492,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 05 m-35.csv,PSY109 25C 8,126.42,643.95,512.82,536.85,817.1278715393761,3.5326,633.6934498669535,280.27787153937606,107.10000000000002,2.6169735904703644,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 05 m-50.csv,PSY109 25C 8,126.42,643.95,512.82,536.85,859.7897821891981,4.5085,889.3368483974714,322.9397821891981,107.10000000000002,3.0153107580690763,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 06 m-25.csv,PSY109 25C 8,275.02,627.33,141.15,536.85,776.7214908416415,4.313,162.88211221887317,239.8714908416415,90.48000000000002,2.6510995893196445,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 06 m-35.csv,PSY109 25C 8,275.02,627.33,141.15,536.85,775.2279222937876,4.813,163.20442966964472,238.3779222937876,90.48000000000002,2.634592421460959,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 06 m-50.csv,PSY109 25C 8,275.02,627.33,141.15,536.85,771.7578368912608,5.996,169.23520680453635,234.90783689126079,90.48000000000002,2.596240460778744,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 07 m-25.csv,PSY109 25C 8,277.41,607.94,141.67,536.85,778.5761570509441,3.7923999999999998,242.77694019618184,241.72615705094404,71.09000000000003,3.40028354270564,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 07 m-35.csv,PSY109 25C 8,277.41,607.94,141.67,536.85,773.1204721521888,4.363,239.90381847352737,236.27047215218874,71.09000000000003,3.3235401906342474,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 8 07 m-50.csv,PSY109 25C 8,277.41,607.94,141.67,536.85,761.7862267191977,5.584,232.15774355300863,224.93622671919763,71.09000000000003,3.1641050319200668,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 01 m-25.csv,PSY109 25C 9,219.88,603.29,287.87,532.41,752.1661925428454,3.1567,132.6850223334495,219.75619254284538,70.88,3.100397750322311,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 01 m-35.csv,PSY109 25C 9,219.88,603.29,287.87,532.41,746.0675301866081,3.644,130.7722447859495,213.65753018660814,70.88,3.0143556741902957,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 01 m-50.csv,PSY109 25C 9,219.88,603.29,287.87,532.41,735.7751931330473,4.66,134.15545064377682,203.36519313304734,70.88,2.869147758649088,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 02 m-25.csv,PSY109 25C 9,92.15,624.98,605.31,532.41,804.1140679681852,3.4575,225.93103832248738,271.7040679681852,92.57000000000005,2.9351201033616188,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 02 m-35.csv,PSY109 25C 9,92.15,624.98,605.31,532.41,801.8282084095065,3.8289999999999997,229.56381561765477,269.4182084095065,92.57000000000005,2.9104267949606393,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 02 m-50.csv,PSY109 25C 9,92.15,624.98,605.31,532.41,805.0477690802348,4.599,265.8434529245488,272.6377690802349,92.57000000000005,2.9452065364614315,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 03 m-25.csv,PSY109 25C 9,281.02,589.42,110.25,532.41,765.0761645422942,1.726,179.98995365005794,232.66616454229427,57.00999999999999,4.081146545207758,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 03 m-35.csv,PSY109 25C 9,281.02,589.42,110.25,532.41,764.2794536082474,1.94,184.56426288659793,231.86945360824745,57.00999999999999,4.0671716121425625,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 03 m-50.csv,PSY109 25C 9,281.02,589.42,110.25,532.41,756.7808701082431,2.402,181.95116569525393,224.37087010824314,57.00999999999999,3.935640591268956,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 04 m-25.csv,PSY109 25C 9,280.5,594.71,111.31,532.41,698.2526199261993,3.2520000000000002,152.06016605166053,165.8426199261993,62.30000000000007,2.6620003198426825,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 04 m-35.csv,PSY109 25C 9,280.5,594.71,111.31,532.41,693.8316853013363,3.6670000000000003,150.1489064630488,161.4216853013363,62.30000000000007,2.591038287340869,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 04 m-50.csv,PSY109 25C 9,280.5,594.71,111.31,532.41,688.4397169175465,4.4510000000000005,153.80788586834416,156.02971691754658,62.30000000000007,2.5044898381628635,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 05 m-25.csv,PSY109 25C 9,257.08,613.13,274.28,532.41,676.4618684210526,3.04,140.64511842105262,144.05186842105263,80.72000000000003,1.7845870716185899,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 05 m-35.csv,PSY109 25C 9,257.08,613.13,274.28,532.41,676.8838126611286,3.491,138.17255800630193,144.4738126611286,80.72000000000003,1.7898143293004032,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 05 m-50.csv,PSY109 25C 9,257.08,613.13,274.28,532.41,679.3119223826715,4.4319999999999995,158.05143953068594,146.9019223826715,80.72000000000003,1.8198949750083182,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 06 m-25.csv,PSY109 25C 9,286.93,598.85,119.52,532.41,760.2052008398445,2.9053,222.3044226069597,227.79520083984448,66.44000000000005,3.428585202285435,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 06 m-35.csv,PSY109 25C 9,286.93,598.85,119.52,532.41,754.8486218699333,3.3306,221.5401759442743,222.43862186993329,66.44000000000005,3.3479624002097097,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 06 m-50.csv,PSY109 25C 9,286.93,598.85,119.52,532.41,745.656527285613,4.233,220.27426884006616,213.24652728561307,66.44000000000005,3.2096105852741252,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 07 m-25.csv,PSY109 25C 9,280.56,596.28,132.26,532.41,681.7235404503753,0.7194,105.80115234917987,149.31354045037529,63.870000000000005,2.337772670273607,-25,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 07 m-35.csv,PSY109 25C 9,280.56,596.28,132.26,532.41,683.1379849902333,0.9727,111.84986532332682,150.72798499023338,63.870000000000005,2.359918349620062,-35,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 25C 9 07 m-50.csv,PSY109 25C 9,280.56,596.28,132.26,532.41,684.1950709393346,1.6352,116.11790790117419,151.78507093933467,63.870000000000005,2.3764689359532594,-50,25
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 01 m-25.csv,PSY109 36C 10,209.39,568.22,150.71,511,750.0615231841115,4.9948,169.54190978617765,239.06152318411148,57.22000000000003,4.177936441525889,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 01 m-35.csv,PSY109 36C 10,209.39,568.22,150.71,511,743.7497053726171,5.77,174.11126516464475,232.7497053726171,57.22000000000003,4.067628545484393,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 01 m-50.csv,PSY109 36C 10,209.39,568.22,150.71,511,730.092747688243,7.57,175.41813738441212,219.09274768824298,57.22000000000003,3.8289539966487744,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 02 m-25.csv,PSY109 36C 10,213.43,583.65,227.58,511,825.1333726988537,5.758,474.1293122612018,314.1333726988537,72.64999999999998,4.32392804816041,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 02 m-35.csv,PSY109 36C 10,213.43,583.65,227.58,511,822.7135455372999,6.7011,488.6927289549477,311.71354553729986,72.64999999999998,4.290620034924983,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 02 m-50.csv,PSY109 36C 10,213.43,583.65,227.58,511,809.1267698519515,8.916,482.426417676088,298.1267698519515,72.64999999999998,4.103603163825899,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 03 m-25.csv,PSY109 36C 10,244.85,576.12,184.62,511,869.6507859178234,3.2637,536.1701630051782,358.65078591782344,65.12,5.507536638787214,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 03 m-35.csv,PSY109 36C 10,244.85,576.12,184.62,511,853.7036147689131,3.873,519.3927420604183,342.7036147689131,65.12,5.262647646942768,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 03 m-50.csv,PSY109 36C 10,244.85,576.12,184.62,511,826.0881531100479,5.225,491.94666794258376,315.08815311004787,65.12,4.838577289773462,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 04 m-25.csv,PSY109 36C 10,226.92,582.72,190.41,511,744.0853980752406,5.715,137.68453718285215,233.08539807524062,71.72000000000003,3.2499358348471907,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 04 m-35.csv,PSY109 36C 10,226.92,582.72,190.41,511,735.4762799898099,6.6731,136.98053333533142,224.47627998980988,71.72000000000003,3.1298979362773256,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 04 m-50.csv,PSY109 36C 10,226.92,582.72,190.41,511,717.0760017371491,8.8651,141.77572683895275,206.0760017371491,71.72000000000003,2.873340793881052,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 05 m-25.csv,PSY109 36C 10,244.6,594.78,131.67,511,761.8722061982204,6.518,154.76426511199756,250.8722061982204,83.77999999999997,2.9944164024614524,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 05 m-35.csv,PSY109 36C 10,244.6,594.78,131.67,511,756.4496175957626,7.7405,153.87461275111428,245.44961759576256,83.77999999999997,2.929692260632163,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 10 05 m-50.csv,PSY109 36C 10,244.6,594.78,131.67,511,744.2772688768804,10.2705,157.6117647631566,233.27726887688038,83.77999999999997,2.784402827367874,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 01 m-25.csv,PSY109 36C 11,318.47,555.42,93.77,514.75,628.6420521151473,3.0778,70.5982692182728,113.8920521151473,40.66999999999996,2.800394691791183,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 01 m-35.csv,PSY109 36C 11,318.47,555.42,93.77,514.75,626.7131474285101,3.7313,70.57446359177766,111.96314742851007,40.66999999999996,2.7529664968898495,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 01 m-50.csv,PSY109 36C 11,318.47,555.42,93.77,514.75,622.9609501623606,4.9581,70.438023436397,108.21095016236063,40.66999999999996,2.660706913261882,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 02 m-25.csv,PSY109 36C 11,327.49,569.89,109.75,514.75,633.4988458618071,3.951,75.20568716780562,118.74884586180713,55.139999999999986,2.1535880642329914,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 02 m-35.csv,PSY109 36C 11,327.49,569.89,109.75,514.75,632.5330492091388,4.5520000000000005,77.01811072056239,117.78304920913877,55.139999999999986,2.1360727096325496,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 02 m-50.csv,PSY109 36C 11,327.49,569.89,109.75,514.75,630.1448883503549,5.777,79.03878137441578,115.3948883503549,55.139999999999986,2.0927618489364335,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 03 m-25.csv,PSY109 36C 11,305.89,563.79,75.8,514.75,638.6649335579262,5.343,93.39698109676212,123.91493355792625,49.039999999999964,2.5268134901697867,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 03 m-35.csv,PSY109 36C 11,305.89,563.79,75.8,514.75,636.8719464639789,6.052,93.50622273628552,122.12194646397893,49.039999999999964,2.490251763131709,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 03 m-50.csv,PSY109 36C 11,305.89,563.79,75.8,514.75,633.1665929778934,7.69,92.3614122236671,118.4165929778934,49.039999999999964,2.4146939840516617,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 04 m-25.csv,PSY109 36C 11,323.23,553.62,70.74,514.75,645.055504587156,4.36,114.85467889908257,130.30550458715595,38.870000000000005,3.352341255136505,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 04 m-35.csv,PSY109 36C 11,323.23,553.62,70.74,514.75,639.919178897263,5.042,113.50697342324474,125.16917889726301,38.870000000000005,3.2202001259908153,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 04 m-50.csv,PSY109 36C 11,323.23,553.62,70.74,514.75,630.822998895128,6.6071,138.59441479620406,116.07299889512797,38.870000000000005,2.9861846898669397,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 05 m-25.csv,PSY109 36C 11,320.69,566.9,82.79,514.75,654.3279258834453,3.6618,93.57147605003003,139.57792588344535,52.14999999999998,2.6764702949845716,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 05 m-35.csv,PSY109 36C 11,320.69,566.9,82.79,514.75,652.2477915963188,4.2053,95.73637790407342,137.49779159631885,52.14999999999998,2.6365827727002666,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 05 m-50.csv,PSY109 36C 11,320.69,566.9,82.79,514.75,645.0356944292836,5.4966,95.50949750755011,130.28569442928358,52.14999999999998,2.4982875250102325,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 06 m-25.csv,PSY109 36C 11,300.14,570.3,71.63,514.75,661.415751503006,4.99,76.87148296593186,146.66575150300605,55.549999999999955,2.640247551809292,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 06 m-35.csv,PSY109 36C 11,300.14,570.3,71.63,514.75,659.5673666092943,5.8100000000000005,76.54376936316696,144.81736660929425,55.549999999999955,2.6069732962969283,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 06 m-50.csv,PSY109 36C 11,300.14,570.3,71.63,514.75,654.455799739922,7.6899999999999995,77.251755526658,139.70579973992199,55.549999999999955,2.5149558909076886,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 07 m-25.csv,PSY109 36C 11,324.39,550.22,68.03,514.75,631.0454369459019,5.527,75.66560702008321,116.29543694590188,35.47000000000003,3.278698532447189,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 07 m-35.csv,PSY109 36C 11,324.39,550.22,68.03,514.75,628.8220753266718,6.505,76.9320368946964,114.07207532667178,35.47000000000003,3.216015656235458,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 11 07 m-50.csv,PSY109 36C 11,324.39,550.22,68.03,514.75,626.7948919540231,8.7,76.84194597701149,112.04489195402311,35.47000000000003,3.1588636017486054,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 01 m-25.csv,PSY109 36C 12,301.37,544.15,103.74,507.52,631.9815984405458,3.591,90.8200724032303,124.4615984405458,36.629999999999995,3.397805035231936,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 01 m-35.csv,PSY109 36C 12,301.37,544.15,103.74,507.52,629.9590317953622,4.183,90.75741333970835,122.43903179536221,36.629999999999995,3.3425889106022995,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 01 m-50.csv,PSY109 36C 12,301.37,544.15,103.74,507.52,621.304436735439,5.477,90.81627715902866,113.78443673543904,36.629999999999995,3.1063182291957157,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 02 m-25.csv,PSY109 36C 12,243.47,554.75,222.72,507.52,654.8290690620624,4.2860000000000005,98.35913439104058,147.30906906206246,47.23000000000002,3.1189724552628078,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 02 m-35.csv,PSY109 36C 12,243.47,554.75,222.72,507.52,653.2273015244506,5.051,102.26905761235399,145.7073015244506,47.23000000000002,3.0850582579811676,-35,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 02 m-50.csv,PSY109 36C 12,243.47,554.75,222.72,507.52,648.3355213780376,6.502,100.09092125499846,140.8155213780376,47.23000000000002,2.981484678764293,-50,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 03 m-25.csv,PSY109 36C 12,195.22,568.71,266.27,507.52,718.7298259251149,5.4803999999999995,492.58090139405886,211.20982592511496,61.190000000000055,3.451704950565693,-25,36
2019-05-20 2018-12-18 PSY109 _mito_loc.csv,PSY109 36C 12 03 m-35.csv,PSY109 36C 12,195.22,568.71,266.27,507.52,716.5795637475853,6.212,507.4429748873149,209.05956374758534,61.190000000000055,3.4165642057131094,-35,36
