filename,filename1,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 03 m-35.csv,PSY106 clump 36C 12,298.42,560.78,100.77,497.9,749.3766666666667,4.95,145.76777777777778,251.4766666666667,62.879999999999995,3.9993108566581856,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 03 m-50.csv,PSY106 clump 36C 12,298.42,560.78,100.77,497.9,740.2492380952382,6.3,147.69628571428572,242.3492380952382,62.879999999999995,3.8541545498606586,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 04 m-25.csv,PSY106 clump 36C 12,325.98,544.06,73.68,497.9,689.450758134854,2.981,116.67872190540088,191.55075813485405,46.15999999999997,4.149713131171017,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 04 m-35.csv,PSY106 clump 36C 12,325.98,544.06,73.68,497.9,685.5897632110887,3.4629999999999996,116.11267398209645,187.6897632110887,46.15999999999997,4.066069393654437,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 04 m-50.csv,PSY106 clump 36C 12,325.98,544.06,73.68,497.9,676.6656578660267,4.583,115.65654811258999,178.7656578660267,46.15999999999997,3.87273955515656,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 05 m-25.csv,PSY106 clump 36C 12,320.16,553.65,79.33,497.9,687.2658046437149,3.747,92.80590872698158,189.3658046437149,55.75,3.396696047420895,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 05 m-35.csv,PSY106 clump 36C 12,320.16,553.65,79.33,497.9,684.8042250287027,4.3549999999999995,93.00882663605051,186.90422502870274,55.75,3.352542152981215,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 12 05 m-50.csv,PSY106 clump 36C 12,320.16,553.65,79.33,497.9,678.4328998768257,5.683,98.47620622910435,180.5328998768257,55.75,3.238258293754721,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 01 m-25.csv,PSY106 clump 36C 13,282.59,572.19,111.75,501.96,767.2873266152934,8.435,186.53301719027857,265.32732661529343,70.23000000000008,3.7779770271293343,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 01 m-35.csv,PSY106 clump 36C 13,282.59,572.19,111.75,501.96,760.6221416752843,9.67,185.51498965873833,258.6621416752843,70.23000000000008,3.683071930446875,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 01 m-50.csv,PSY106 clump 36C 13,282.59,572.19,111.75,501.96,747.7525816835667,12.426,184.6877112506036,245.79258168356677,70.23000000000008,3.4998231764711165,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 03 m-25.csv,PSY106 clump 36C 13,281.7,588.72,124.53,501.96,814.2095048701298,7.392,168.99108766233763,312.2495048701298,86.76000000000005,3.5990030529060584,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 03 m-35.csv,PSY106 clump 36C 13,281.7,588.72,124.53,501.96,807.8201224347014,8.576,169.33108208955224,305.8601224347014,86.76000000000005,3.5253587187033335,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 03 m-50.csv,PSY106 clump 36C 13,281.7,588.72,124.53,501.96,796.522935278031,10.969999999999999,171.61037374658162,294.56293527803103,86.76000000000005,3.3951467874369627,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 04 m-25.csv,PSY106 clump 36C 13,258.64,579.76,118.18,501.96,760.5934543195741,8.2103,163.41805293351035,258.6334543195741,77.80000000000001,3.3243374591204895,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 04 m-35.csv,PSY106 clump 36C 13,258.64,579.76,118.18,501.96,756.5888068361642,9.479,161.50298343707144,254.6288068361642,77.80000000000001,3.2728638410818016,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 04 m-50.csv,PSY106 clump 36C 13,258.64,579.76,118.18,501.96,745.6340503939591,12.184000000000001,164.89991546290216,243.67405039395913,77.80000000000001,3.1320572030071863,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 05 m-25.csv,PSY106 clump 36C 13,272.24,583.95,101.98,501.96,784.7234055811434,3.691,150.71340287185046,282.76340558114345,81.99000000000007,3.4487547942571437,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 05 m-35.csv,PSY106 clump 36C 13,272.24,583.95,101.98,501.96,779.1333719851577,4.311999999999999,151.4623562152134,277.17337198515776,81.99000000000007,3.3805753382748813,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 05 m-50.csv,PSY106 clump 36C 13,272.24,583.95,101.98,501.96,768.7884425216317,5.663,150.7443987285891,266.82844252163176,81.99000000000007,3.254402274931474,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 06 m-25.csv,PSY106 clump 36C 13,301.99,579.32,103,501.96,794.9003565062388,5.609999999999999,165.88880570409984,292.94035650623886,77.36000000000007,3.786716087205773,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 06 m-35.csv,PSY106 clump 36C 13,301.99,579.32,103,501.96,785.929625,6.4,166.44696875,283.969625,77.36000000000007,3.670755235263699,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 13 06 m-50.csv,PSY106 clump 36C 13,301.99,579.32,103,501.96,764.280888424322,8.371,166.96650340461116,262.32088842432205,77.36000000000007,3.3909111740475932,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 01 m-25.csv,PSY106 clump 36C 14,279.97,566.14,103.02,499.72,762.4006281701131,5.126,133.5584510339446,262.6806281701131,66.41999999999996,3.9548423392067638,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 01 m-35.csv,PSY106 clump 36C 14,279.97,566.14,103.02,499.72,757.3229427700643,5.906000000000001,135.28708432102945,257.60294277006426,66.41999999999996,3.878394200091304,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 01 m-50.csv,PSY106 clump 36C 14,279.97,566.14,103.02,499.72,745.124288379531,7.504,137.80440831556504,245.40428837953095,66.41999999999996,3.6947348446180532,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 02 m-25.csv,PSY106 clump 36C 14,266.72,566.64,112.52,499.72,741.1826021130595,3.6724,150.98678139636206,241.46260211305946,66.91999999999996,3.6082277661843936,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 02 m-35.csv,PSY106 clump 36C 14,266.72,566.64,112.52,499.72,737.8312904918657,4.192200000000001,152.26798101235627,238.1112904918657,66.91999999999996,3.558148393482753,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 02 m-50.csv,PSY106 clump 36C 14,266.72,566.64,112.52,499.72,731.9964550870761,5.2368,154.13796975252063,232.2764550870761,66.91999999999996,3.470957188987989,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 03 m-25.csv,PSY106 clump 36C 14,261.07,575.37,111.22,499.72,732.9328934010151,5.122,136.0631667317454,233.2128934010151,75.64999999999998,3.082787751500531,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 03 m-35.csv,PSY106 clump 36C 14,261.07,575.37,111.22,499.72,728.5004675105484,5.925,135.21359493670886,228.78046751054842,75.64999999999998,3.024196530212141,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 03 m-50.csv,PSY106 clump 36C 14,261.07,575.37,111.22,499.72,719.7282250065258,7.662,134.93690159227356,220.00822500652578,75.64999999999998,2.908238268427308,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 04 m-25.csv,PSY106 clump 36C 14,282.81,593.8,114.92,499.72,772.7287434946657,6.1488,171.64076144938852,273.0087434946656,94.07999999999993,2.901878651091261,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 04 m-35.csv,PSY106 clump 36C 14,282.81,593.8,114.92,499.72,768.5243372305957,7.099,171.86117340470486,268.8043372305957,94.07999999999993,2.857188958658545,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 04 m-50.csv,PSY106 clump 36C 14,282.81,593.8,114.92,499.72,758.4028811720021,9.215,170.7875800325556,258.6828811720021,94.07999999999993,2.7496054546343784,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 05 m-25.csv,PSY106 clump 36C 14,265.13,567.3,115,499.72,745.8736225165562,4.53,140.35627814569537,246.1536225165562,67.57999999999993,3.6424034110174084,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 05 m-35.csv,PSY106 clump 36C 14,265.13,567.3,115,499.72,741.938798546011,5.227,141.12176583126077,242.21879854601093,67.57999999999993,3.5841787295947203,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 14 05 m-50.csv,PSY106 clump 36C 14,265.13,567.3,115,499.72,731.1554568325095,6.7574000000000005,140.26385621688814,231.43545683250943,67.57999999999993,3.4246146320288497,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 01 m-25.csv,PSY106 clump 36C 15,266.24,534.25,76.92,497.71,616.2820842182351,1.3655,72.95577737092641,118.57208421823515,36.54000000000002,3.2449940946424487,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 01 m-35.csv,PSY106 clump 36C 15,266.24,534.25,76.92,497.71,615.9777528735632,1.74,77.18479885057471,118.26775287356321,36.54000000000002,3.236665376944804,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 01 m-50.csv,PSY106 clump 36C 15,266.24,534.25,76.92,497.71,613.8549794546133,2.677,85.4334142697049,116.14497945461329,36.54000000000002,3.178570866300307,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 02 m-25.csv,PSY106 clump 36C 15,281.81,541.16,82.99,497.71,670.4866103008526,2.8386,107.62790037342353,172.7766103008526,43.44999999999999,3.976446727292351,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 02 m-35.csv,PSY106 clump 36C 15,281.81,541.16,82.99,497.71,667.9081248154927,3.3874,110.52538879376512,170.1981248154927,43.44999999999999,3.9171029876983368,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 02 m-50.csv,PSY106 clump 36C 15,281.81,541.16,82.99,497.71,663.1823529411765,4.539,108.9689909671734,165.47235294117655,43.44999999999999,3.808339538346987,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 03 m-25.csv,PSY106 clump 36C 15,261.56,561.63,91.68,497.71,654.28,5.96,97.99,156.57,63.920000000000016,2.4494680851063824,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 03 m-35.csv,PSY106 clump 36C 15,261.56,561.63,91.68,497.71,652.24,6.83,99.64,154.53000000000003,63.920000000000016,2.4175531914893615,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 03 m-50.csv,PSY106 clump 36C 15,261.56,561.63,91.68,497.71,646.96,8.73,100.97,149.25000000000006,63.920000000000016,2.3349499374217775,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 04 m-25.csv,PSY106 clump 36C 15,247.34,553.91,85.31,497.71,628.411257756163,5.963,94.0745933255073,130.701257756163,56.19999999999999,2.3256451558036124,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 04 m-35.csv,PSY106 clump 36C 15,247.34,553.91,85.31,497.71,627.3775844004656,6.872,95.56466821885913,129.66758440046561,56.19999999999999,2.30725239146736,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 04 m-50.csv,PSY106 clump 36C 15,247.34,553.91,85.31,497.71,623.8228292130842,9.0124,97.08173139230394,126.11282921308424,56.19999999999999,2.2440005198057698,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 05 m-25.csv,PSY106 clump 36C 15,286.68,549.47,80.71,497.71,629.3039706314244,6.8100000000000005,89.26867547723934,131.59397063142438,51.76000000000005,2.5423873769595104,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 05 m-35.csv,PSY106 clump 36C 15,286.68,549.47,80.71,497.71,627.3334925178921,7.685,89.46793493819128,129.6234925178921,51.76000000000005,2.5043178616285156,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 05 m-50.csv,PSY106 clump 36C 15,286.68,549.47,80.71,497.71,622.9746098929119,9.805,90.24359000509945,125.26460989291189,51.76000000000005,2.4201045187965953,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 06 m-25.csv,PSY106 clump 36C 15,262.53,543.89,85.03,497.71,637.8803129563947,4.793,97.11309618193198,140.17031295639475,46.18000000000001,3.035303442104693,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 06 m-35.csv,PSY106 clump 36C 15,262.53,543.89,85.03,497.71,636.7558483754511,5.54,96.79064981949458,139.04584837545116,46.18000000000001,3.0109538409582317,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 15 06 m-50.csv,PSY106 clump 36C 15,262.53,543.89,85.03,497.71,632.513849372385,7.17,96.57465829846583,134.80384937238506,46.18000000000001,2.9190959153829588,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 01 m-25.csv,PSY106 clump 36C 16,242.58,575.87,122.87,493.02,747.9496197241955,7.179,144.47259785485443,254.9296197241955,82.85000000000002,3.077002048572063,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 01 m-35.csv,PSY106 clump 36C 16,242.58,575.87,122.87,493.02,742.2776359281437,8.35,144.0824502994012,249.2576359281437,82.85000000000002,3.0085411699232787,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 01 m-50.csv,PSY106 clump 36C 16,242.58,575.87,122.87,493.02,733.36519525579115,10.9523,142.72142965404527,240.34519525579117,82.85000000000002,2.9009679572213773,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 02 m-25.csv,PSY106 clump 36C 16,240.96,586.35,129.55,493.02,836.7824609199196,3.3329,203.6118041345375,343.7624609199196,93.33000000000004,3.6833007705980867,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 02 m-35.csv,PSY106 clump 36C 16,240.96,586.35,129.55,493.02,829.8543399526955,4.0588,199.51410564698926,336.8343399526955,93.33000000000004,3.6090682519307333,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 02 m-50.csv,PSY106 clump 36C 16,240.96,586.35,129.55,493.02,815.0292715871565,5.6932,196.08328303941542,322.0092715871565,93.33000000000004,3.4502225606681276,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 03 m-25.csv,PSY106 clump 36C 16,247.37,551.62,101.84,493.02,754.6172486434726,3.133,131.86406639004147,261.59724864347265,58.60000000000002,4.464116871049019,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 03 m-35.csv,PSY106 clump 36C 16,247.37,551.62,101.84,493.02,748.9742193863698,3.683,132.83000271517784,255.9542193863698,58.60000000000002,4.367819443453408,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 03 m-50.csv,PSY106 clump 36C 16,247.37,551.62,101.84,493.02,738.272890052356,4.775,133.73831832460732,245.25289005235607,58.60000000000002,4.185202901917338,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 04 m-25.csv,PSY106 clump 36C 16,246.4,567.24,115.33,493.02,814.7823209606431,3.9307,166.9975447121378,321.76232096064314,74.22000000000003,4.335250888717907,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 04 m-35.csv,PSY106 clump 36C 16,246.4,567.24,115.33,493.02,807.5591459694989,4.59,168.57595206971678,314.5391459694989,74.22000000000003,4.2379297489827374,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 04 m-50.csv,PSY106 clump 36C 16,246.4,567.24,115.33,493.02,792.1329305740989,5.992,169.58141522029374,299.11293057409887,74.22000000000003,4.030085294719735,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 05 m-25.csv,PSY106 clump 36C 16,227.19,561.71,116.51,493.02,842.9317526198957,3.8742,217.1413602808322,349.91175261989576,68.69000000000005,5.094071227542517,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 05 m-35.csv,PSY106 clump 36C 16,227.19,561.71,116.51,493.02,833.4438852748531,4.4733,217.4870578767353,340.4238852748531,68.69000000000005,4.95594533811112,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 05 m-50.csv,PSY106 clump 36C 16,227.19,561.71,116.51,493.02,815.5610733961258,5.627,219.49783721343522,322.54107339612585,68.69000000000005,4.695604504238253,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 06 m-25.csv,PSY106 clump 36C 16,240.31,571.55,112.72,493.02,761.8247676607725,5.6834999999999996,151.6700235770212,268.80476766077254,78.52999999999997,3.4229564199767304,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 06 m-35.csv,PSY106 clump 36C 16,240.31,571.55,112.72,493.02,752.8911322985957,6.765000000000001,151.26477457501846,259.87113229859574,78.52999999999997,3.3091956233107833,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 16 06 m-50.csv,PSY106 clump 36C 16,240.31,571.55,112.72,493.02,738.2409028621948,9.049,151.47895458061666,245.22090286219486,78.52999999999997,3.1226397919546027,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 01 m-25.csv,PSY106 clump 36C 17,296.36,570.23,101.56,491.91,753.8386700412008,8.495,139.63860694526196,261.92867004120075,78.32,3.344339505122584,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 01 m-35.csv,PSY106 clump 36C 17,296.36,570.23,101.56,491.91,743.8754502299068,10.0693,141.89045812519242,251.96545022990682,78.32,3.217127811924245,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 01 m-50.csv,PSY106 clump 36C 17,296.36,570.23,101.56,491.91,721.3491161157525,14.0403,141.3562220892716,229.43911611575248,78.32,2.9295086327343274,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 02 m-25.csv,PSY106 clump 36C 17,321.12,560.35,91.73,491.91,714.5646512866016,5.635,95.40394853593611,222.65465128660156,68.44,3.253282455970216,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 02 m-35.csv,PSY106 clump 36C 17,321.12,560.35,91.73,491.91,711.7578050275904,6.524,96.46165082771307,219.84780502759037,68.44,3.2122706754469665,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 02 m-50.csv,PSY106 clump 36C 17,321.12,560.35,91.73,491.91,704.4390626471973,8.492,98.90776731040978,212.52906264719724,68.44,3.105334053874887,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 03 m-25.csv,PSY106 clump 36C 17,309.84,566.07,98.38,491.91,768.0698615916955,5.202,103.36331410995771,276.15986159169546,74.160000000000025,3.723838478852419,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 03 m-35.csv,PSY106 clump 36C 17,309.84,566.07,98.38,491.91,762.3362656972902,6.0520000000000005,105.1433840052875,270.42626569729015,74.160000000000025,3.6465246183561226,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 17 03 m-50.csv,PSY106 clump 36C 17,309.84,566.07,98.38,491.91,748.6348715027218,7.899,110.21517027471832,256.7248715027218,74.160000000000025,3.461770111956873,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 01 m-25.csv,PSY106 clump 36C 18,256.34,561.14,108.95,492.94,710.3927373000378,2.9193,123.49281916897887,217.45273730003777,68.19999999999999,3.1884565586515805,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 01 m-35.csv,PSY106 clump 36C 18,256.34,561.14,108.95,492.94,705.7817875913731,3.3106,125.466591554401,212.84178759137313,68.19999999999999,3.1208473253867033,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 01 m-50.csv,PSY106 clump 36C 18,256.34,561.14,108.95,492.94,695.4124920419437,4.2724,129.06895889897947,202.47249204194367,68.19999999999999,2.968804868650201,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 02 m-25.csv,PSY106 clump 36C 18,247.03,573.95,117.45,492.94,735.3162765957446,7.52,143.19851063829788,242.37627659574463,81.01000000000005,2.991930336942902,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 02 m-35.csv,PSY106 clump 36C 18,247.03,573.95,117.45,492.94,730.8803488372093,8.6,142.76988372093024,237.94034883720934,81.01000000000005,2.9371725569338256,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 02 m-50.csv,PSY106 clump 36C 18,247.03,573.95,117.45,492.94,721.6060000000001,11,143.59799999999998,228.6660000000001,81.01000000000005,2.8226885569682754,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 03 m-25.csv,PSY106 clump 36C 18,259.02,568.95,108.04,492.94,734.2386810862014,3.167,112.79804641616671,241.29868108620138,76.01000000000005,3.1745649399579166,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 03 m-35.csv,PSY106 clump 36C 18,259.02,568.95,108.04,492.94,726.9216307334602,3.7847999999999997,114.67639029803425,233.98163073346024,76.01000000000005,3.078300627989213,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 03 m-50.csv,PSY106 clump 36C 18,259.02,568.95,108.04,492.94,716.1892010911924,5.132000000000001,116.44210249415434,223.24920109119245,76.01000000000005,2.9371030271173835,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 04 m-25.csv,PSY106 clump 36C 18,262.8,564.87,105.91,492.94,701.7368065381801,4.099,114.03962917784825,208.79680653818008,71.93,2.9027777914386217,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 04 m-35.csv,PSY106 clump 36C 18,262.8,564.87,105.91,492.94,697.9945191291482,4.731,114.68805537941239,205.05451912914822,71.93,2.850750995817436,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 04 m-50.csv,PSY106 clump 36C 18,262.8,564.87,105.91,492.94,689.2973197903015,6.104,116.39549803407601,196.35731979030146,71.93,2.7298390072334415,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 05 m-25.csv,PSY106 clump 36C 18,251.66,586.99,119.77,492.94,763.4279414445458,4.4982999999999995,131.79972545183736,270.4879414445458,94.05000000000001,2.876001503929248,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 05 m-35.csv,PSY106 clump 36C 18,251.66,586.99,119.77,492.94,757.4999161265727,5.2459999999999996,131.36746473503624,264.55991612657266,94.05000000000001,2.812970931701995,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 05 m-50.csv,PSY106 clump 36C 18,251.66,586.99,119.77,492.94,742.5092318798729,6.926,133.22652613341035,249.56923187987292,94.05000000000001,2.6535803495999244,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 06 m-25.csv,PSY106 clump 36C 18,244.08,567.03,105.74,492.94,736.940053347224,5.5673,135.51915416808868,244.00005334722397,74.089999999999975,3.2932926622651375,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 06 m-35.csv,PSY106 clump 36C 18,244.08,567.03,105.74,492.94,729.6462423958822,6.411,137.10486039619406,236.70624239588216,74.089999999999975,3.194847380157676,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 18 06 m-50.csv,PSY106 clump 36C 18,244.08,567.03,105.74,492.94,715.2574990890319,8.233,139.68169804445523,222.31749908903186,74.089999999999975,3.00064109986546,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 2 01 m-25.csv,PSY106 clump 36C 2,277.73,552.99,76.4,509.68,609.4161069799145,16.2853,77.58188740766214,99.7361069799145,43.31,2.3028424608615676,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 2 01 m-35.csv,PSY106 clump 36C 2,277.73,552.99,76.4,509.68,603.5086003793506,21.8795,78.01464485020225,93.82860037935058,43.31,2.166441939029106,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 2 01 m-50.csv,PSY106 clump 36C 2,277.73,552.99,76.4,509.68,591.0483296154789,50.5668,74.31764151577715,81.3683296154789,43.31,1.8787423139108497,-50,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 2 02 m-25.csv,PSY106 clump 36C 2,316.58,568.9,77.97,509.68,619.2558219773847,6.898000000000001,87.50119744853582,109.57582197738469,59.21999999999997,1.850317831431691,-25,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 2 02 m-35.csv,PSY106 clump 36C 2,316.58,568.9,77.97,509.68,618.418052984574,8.946,87.10813525598033,108.73805298457404,59.21999999999997,1.8361711074733889,-35,36
2019-05-20 2019-01-08 PSY106 _mito_loc.csv,PSY106 clump 36C 2 02 m-50.csv,PSY106 clump 36C 2,316.58,568.9,77.97,509.68,617.5993171353352,19.0682,79.15511930858706,107.91931713533523,59.21999999999997,1.8223457807385222,-50,36
